Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
64,Michael Bishop\BishMi00,NWE,24,,8,0,,3,9,33.3,80,1,11.1,1,11.1,44,8.9,6.1,26.7,10.0,64.4,0,0,8.89,6.11,0.0,,
65,Alex Van Pelt\VanPAl00,BUF,30,,1,0,,4,8,50.0,67,0,0.0,0,0.0,36,8.4,8.4,16.8,67.0,78.6,0,0,8.38,8.38,0.0,0,1
66,Chad Pennington\PennCh01,NYJ,24,,1,0,,2,5,40.0,67,1,20.0,0,0.0,62,13.4,17.4,33.5,67.0,127.1,1,4,10.50,13.83,16.7,,
67,Clint Stoerner\StoeCl00,DAL,23,,1,0,,3,5,60.0,53,1,20.0,0,0.0,29,10.6,14.6,17.7,53.0,135.8,2,21,4.57,7.43,28.6,,
68,Brian Mitchell\MitcBr00,PHI,32,rb,16,1,,1,4,25.0,21,0,0.0,0,0.0,21,5.3,5.3,21.0,1.3,49.0,0,0,5.25,5.25,0.0,,
69,Tom Brady\BradTo00,NWE,23,,1,0,,1,3,33.3,6,0,0.0,0,0.0,6,2.0,2.0,6.0,6.0,42.4,0,0,2.00,2.00,0.0,,
70,Kevin Johnson\JohnKe01,CLE,24,WR,16,16,,1,3,33.3,23,0,0.0,1,33.3,23,7.7,-7.3,23.0,1.4,22.2,0,0,7.67,-7.33,0.0,,
71,Chris Redman\RedmCh00,BAL,23,,2,0,,2,3,66.7,19,0,0.0,0,0.0,12,6.3,6.3,9.5,9.5,84.0,0,0,6.33,6.33,0.0,,
72,Eric Zeier\ZeieEr00,TAM,28,,3,0,,3,3,100.0,19,0,0.0,0,0.0,14,6.3,6.3,6.3,6.3,93.1,0,0,6.33,6.33,0.0,,
73,Jerome Bettis\BettJe00,PIT,28,RB,16,16,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
74,Bobby Hoying\HoyiBo00,OAK,28,,4,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
75,Todd Husak\HusaTo20,WAS,22,,1,0,,2,2,100.0,-2,0,0.0,0,0.0,6,-1.0,-1.0,-1.0,-2.0,79.2,0,0,-1.00,-1.00,0.0,,
76,Frank Wycheck*\WychFr00,TEN,29,TE,16,16,,2,2,100.0,53,1,50.0,0,0.0,30,26.5,36.5,26.5,3.3,158.3,0,0,26.50,36.50,0.0,,
77,Louie Aguiar\aguialou01,CHI,34,P,9,0,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,1.4,118.7,0,0,13.00,13.00,0.0,,
78,Mike Alstott*\AlstMi00,TAM,27,fb,13,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
79,Mitch Berger\BergMi20,MIN,28,P,16,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
80,Travis Brown\BrowTr01,SEA,23,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Robert Chancey\ChanRo20,SDG,28,rb,4,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Koy Detmer\DetmKo00,PHI,27,,16,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
83,Jeff Feagles\FeagJe20,SEA,34,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,,0.0,0.0,,0.0,39.6,,,,,,,
84,Ahman Green\GreeAh00,GNB,23,rb,16,11,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Mark Hartsell\HartMa20,CHI,27,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
86,Jarious Jackson\JackJa01,DEN,23,,2,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,5,-2.50,-2.50,50.0,,
87,Lee Johnson\johnslee01,NWE,39,P,16,0,,1,1,100.0,18,0,0.0,0,0.0,18,18.0,18.0,18.0,1.1,118.7,0,0,18.00,18.00,0.0,,
88,Jermaine Lewis\LewiJe00,BAL,26,wr,15,1,,1,1,100.0,3,0,0.0,0,0.0,3,3.0,3.0,3.0,0.2,79.2,0,0,3.00,3.00,0.0,,
89,Curtis Martin\MartCu00,NYJ,27,RB,16,16,,1,1,100.0,18,1,100.0,0,0.0,18,18.0,38.0,18.0,1.1,158.3,0,0,18.00,38.00,0.0,,
90,Chris Mohr\MohrCh20,BUF,34,P,16,0,,1,1,100.0,44,0,0.0,0,0.0,44,44.0,44.0,44.0,2.8,118.7,0,0,44.00,44.00,0.0,,
91,Sylvester Morris\MorrSy00,KAN,23,WR,15,14,,1,1,100.0,31,0,0.0,0,0.0,31,31.0,31.0,31.0,2.1,118.7,0,0,31.00,31.00,0.0,,
92,Tim Rattay\RattTi00,SFO,23,,1,0,,1,1,100.0,-4,0,0.0,0,0.0,-4,-4.0,-4.0,-4.0,-4.0,79.2,0,0,-4.00,-4.00,0.0,,
93,Jerry Rice\RiceJe00,SFO,38,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Mark Royals\RoyaMa20,TAM,35,P,16,0,,1,1,100.0,36,0,0.0,0,0.0,36,36.0,36.0,36.0,2.3,118.7,0,0,36.00,36.00,0.0,,
95,Torrance Small\SmalTo00,PHI,30,WR,14,14,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
96,Lamar Smith\SmitLa00,MIA,30,RB,15,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Kevin Thompson\ThomKe00,CLE,23,,1,0,,1,1,100.0,8,0,0.0,0,0.0,8,8.0,8.0,8.0,8.0,100.0,0,0,8.00,8.00,0.0,,
98,Ken Walter\WaltKe20,CAR,28,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
99,Ricky Williams\WillRi00,NOR,23,RB,10,10,,1,1,100.0,34,0,0.0,0,0.0,34,34.0,34.0,34.0,3.4,118.7,0,0,34.00,34.00,0.0,,
